,Unnamed: 0,Unnamed: 0.1,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
4765,4765,4765,29639678,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10040,565 WEST 189 STREET,WEST 189 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,,Open,,01/05/2015 12:00:00 AM,12 MANHATTAN,MANHATTAN,1003804,250419,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85399556667392,-73.92931615550238,"(40.85399556667392, -73.92931615550238)"
4766,4766,4766,29639716,2015-01-05,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10030,574 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 138 STREET,WEST 139 STREET,,,ADDRESS,NEW YORK,,,Open,,01/05/2015 12:00:00 AM,10 MANHATTAN,MANHATTAN,998982,237938,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81974820679466,-73.94677414088508,"(40.81974820679466, -73.94677414088508)"
4767,4767,4767,29639720,2015-01-05,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11218,3403 14 AVENUE,14 AVENUE,CHURCH AVENUE,35 STREET,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,12 BROOKLYN,BROOKLYN,989436,173159,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64195655592916,-73.98131320909779,"(40.64195655592916, -73.98131320909779)"
4768,4768,4768,29636819,2015-01-05,,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10459,919 PROSPECT AVENUE,PROSPECT AVENUE,EAST 162 STREET,EAST 163 STREET,,,ADDRESS,BRONX,,,Open,,01/05/2015 12:00:00 AM,03 BRONX,BRONX,1011709,238664,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.821710476862634,-73.90078928961124,"(40.821710476862634, -73.90078928961124)"
4769,4769,4769,29636922,2015-01-05,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11237,1439 MYRTLE AVENUE,MYRTLE AVENUE,KNICKERBOCKER AVENUE,BLEECKER STREET,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,04 BROOKLYN,BROOKLYN,1006921,193889,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69882824616754,-73.91823955160099,"(40.69882824616754, -73.91823955160099)"
4770,4770,4770,29636950,2015-01-05,,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11385,1819 GROVE STREET,GROVE STREET,SENECA AVENUE,ONDERDONK AVENUE,,,ADDRESS,Ridgewood,,,Open,,01/05/2015 12:00:00 AM,05 QUEENS,QUEENS,1009330,195959,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70450340876832,-73.9095440571713,"(40.70450340876832, -73.9095440571713)"
4771,4771,4771,29636964,2015-01-05,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10028,240 EAST 82 STREET,EAST 82 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,,Open,,01/05/2015 12:00:00 AM,08 MANHATTAN,MANHATTAN,996742,221931,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77581680580157,-73.95489690644007,"(40.77581680580157, -73.95489690644007)"
4772,4772,4772,29636979,2015-01-05,,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10032,541 WEST 158 STREET,WEST 158 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,,Open,,01/05/2015 12:00:00 AM,12 MANHATTAN,MANHATTAN,1000088,243130,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83399684992319,-73.9427659720086,"(40.83399684992319, -73.9427659720086)"
4773,4773,4773,29636999,2015-01-05,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10029,29 EAST 104 STREET,EAST 104 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,,Open,,01/05/2015 12:00:00 AM,11 MANHATTAN,MANHATTAN,997820,228023,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79253613182087,-73.9509924197131,"(40.79253613182087, -73.9509924197131)"
4774,4774,4774,29637008,2015-01-05,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10040,133 FT GEORGE AVENUE,FT GEORGE AVENUE,HIGHBRIDGE PARK BOUNDARY,AUDUBON AVENUE,,,ADDRESS,NEW YORK,,,Open,,01/05/2015 12:00:00 AM,12 MANHATTAN,MANHATTAN,1004375,251614,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85727420065529,-73.92724851671676,"(40.85727420065529, -73.92724851671676)"
4775,4775,4775,29637015,2015-01-05,,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10458,325 EAST 201 STREET,EAST 201 STREET,PERRY AVENUE,MARION AVENUE,,,ADDRESS,BRONX,,,Open,,01/05/2015 12:00:00 AM,07 BRONX,BRONX,1016573,256411,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87040427009967,-73.88312989057432,"(40.87040427009967, -73.88312989057432)"
4776,4776,4776,29637071,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11226,750 OCEAN AVENUE,OCEAN AVENUE,BEVERLY ROAD,CORTELYOU ROAD,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,14 BROOKLYN,BROOKLYN,995370,174025,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64432807707226,-73.95992971344045,"(40.64432807707226, -73.95992971344045)"
4777,4777,4777,29637078,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11435,141-65 85 ROAD,85 ROAD,BEND,143 STREET,,,ADDRESS,Jamaica,,,Open,,01/05/2015 12:00:00 AM,08 QUEENS,QUEENS,1035596,197862,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.709613252418514,-73.81479627131178,"(40.709613252418514, -73.81479627131178)"
4778,4778,4778,29637079,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11206,258 GRAHAM AVENUE,GRAHAM AVENUE,MAUJER STREET,GRAND STREET,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,01 BROOKLYN,BROOKLYN,999829,198346,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.711076986346214,-73.94380574345548,"(40.711076986346214, -73.94380574345548)"
4779,4779,4779,29637101,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11236,44 PAERDEGAT 15 STREET,PAERDEGAT 15 STREET,PAERDEGAT AVENUE NORTH,EAST 80 STREET,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,18 BROOKLYN,BROOKLYN,1011761,167962,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.627650695596635,-73.90089043300048,"(40.627650695596635, -73.90089043300048)"
4780,4780,4780,29637160,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11236,568 EAST 81 STREET,EAST 81 STREET,FOSTER AVENUE,FARRAGUT ROAD,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,18 BROOKLYN,BROOKLYN,1007316,172429,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6399243460896,-73.91688845866935,"(40.6399243460896, -73.91688845866935)"
4781,4781,4781,29637194,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11209,9511 SHORE ROAD,SHORE ROAD,95 STREET,96 STREET,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,10 BROOKLYN,BROOKLYN,973626,163839,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61637026983262,-74.03826694457253,"(40.61637026983262, -74.03826694457253)"
4782,4782,4782,29637250,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10453,1734 TOWNSEND AVENUE,TOWNSEND AVENUE,CLIFFORD PLACE,EAST 175 STREET,,,ADDRESS,BRONX,,,Open,,01/05/2015 12:00:00 AM,05 BRONX,BRONX,1008668,247847,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84692407943948,-73.91174313502933,"(40.84692407943948, -73.91174313502933)"
4783,4783,4783,29637272,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11203,3402 CHURCH AVENUE,CHURCH AVENUE,EAST 34 STREET,EAST 35 STREET,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,17 BROOKLYN,BROOKLYN,999359,176461,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65100846187849,-73.94555012604397,"(40.65100846187849, -73.94555012604397)"
4784,4784,4784,29637274,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11379,63-59 75 PLACE,75 PLACE,JUNIPER BOULEVARD SOUTH,PENELOPE AVENUE,,,ADDRESS,Middle Village,,,Open,,01/05/2015 12:00:00 AM,05 QUEENS,QUEENS,1017463,200874,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71796711364669,-73.88018658194812,"(40.71796711364669, -73.88018658194812)"
4785,4785,4785,29637282,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10024,393 WEST END AVENUE,WEST END AVENUE,WEST 78 STREET,WEST 79 STREET,,,ADDRESS,NEW YORK,,,Open,,01/05/2015 12:00:00 AM,07 MANHATTAN,MANHATTAN,989419,224958,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.784132435714646,-73.98133469428339,"(40.784132435714646, -73.98133469428339)"
4786,4786,4786,29637288,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10452,1525 NELSON AVENUE,NELSON AVENUE,CROSS BRONX EXPRESSWAY,FEATHERBED LANE,,,ADDRESS,BRONX,,,Open,,01/05/2015 12:00:00 AM,05 BRONX,BRONX,1006344,247292,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84540688916588,-73.92014486686253,"(40.84540688916588, -73.92014486686253)"
4787,4787,4787,29637289,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,1701 ALBEMARLE ROAD,ALBEMARLE ROAD,EAST 17 STREET,EAST 18 STREET,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,14 BROOKLYN,BROOKLYN,994399,174972,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.646928553451495,-73.96342723146404,"(40.646928553451495, -73.96342723146404)"
4788,4788,4788,29637413,2015-01-05,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10460,1520 LELAND AVENUE,LELAND AVENUE,ARCHER STREET,GUERLAIN STREET,,,ADDRESS,BRONX,,,Open,,01/05/2015 12:00:00 AM,09 BRONX,BRONX,1021702,244815,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.838556472269445,-73.86464980249872,"(40.838556472269445, -73.86464980249872)"
4789,4789,4789,29638070,2015-01-05,,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,11210,1416 NEW YORK AVENUE,NEW YORK AVENUE,FOSTER AVENUE,FARRAGUT ROAD,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,17 BROOKLYN,BROOKLYN,999427,171774,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.638143542877394,-73.94531561201252,"(40.638143542877394, -73.94531561201252)"
4790,4790,4790,29638082,2015-01-05,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10302,264 JEWETT AVENUE,JEWETT AVENUE,POST AVENUE,BEND,,,ADDRESS,STATEN ISLAND,,,Open,,01/05/2015 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,948057,169057,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63062501993542,-74.1303926787234,"(40.63062501993542, -74.1303926787234)"
4791,4791,4791,29638092,2015-01-05,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11217,80 ST MARKS AVENUE,ST MARKS AVENUE,6 AVENUE,FLATBUSH AVENUE,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,06 BROOKLYN,BROOKLYN,991321,186946,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.679797523833244,-73.97450650281186,"(40.679797523833244, -73.97450650281186)"
4792,4792,4792,29638106,2015-01-05,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10467,852 EAST 213 STREET,EAST 213 STREET,BARNES AVENUE,BRONXWOOD AVENUE,,,ADDRESS,BRONX,,,Open,,01/05/2015 12:00:00 AM,12 BRONX,BRONX,1022853,259217,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.878080636195435,-73.86040719346612,"(40.878080636195435, -73.86040719346612)"
4793,4793,4793,29638127,2015-01-05,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11373,60-61 WOODHAVEN BOULEVARD,WOODHAVEN BOULEVARD,60 ROAD,60 DRIVE,,,ADDRESS,Elmhurst,,,Open,,01/05/2015 12:00:00 AM,06 QUEENS,QUEENS,1019846,205329,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.730185728396805,-73.8715665361435,"(40.730185728396805, -73.8715665361435)"
4794,4794,4794,29638203,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10025,306 WEST 104 STREET,WEST 104 STREET,WEST END AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,,Open,,01/05/2015 12:00:00 AM,07 MANHATTAN,MANHATTAN,992611,230902,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8004446682193,-73.96980095454002,"(40.8004446682193, -73.96980095454002)"
4795,4795,4795,29638231,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11213,1575 PRESIDENT STREET,PRESIDENT STREET,TROY AVENUE,SCHENECTADY AVENUE,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,09 BROOKLYN,BROOKLYN,1002060,182387,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66726900368052,-73.93580060301763,"(40.66726900368052, -73.93580060301763)"
4796,4796,4796,29638275,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10030,582 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 139 STREET,WEST 140 STREET,,,ADDRESS,NEW YORK,,,Open,,01/05/2015 12:00:00 AM,10 MANHATTAN,MANHATTAN,999025,238062,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82008847995872,-73.94661851141184,"(40.82008847995872, -73.94661851141184)"
4797,4797,4797,29639189,2015-01-05,,HPD,Department of Housing Preservation and Development,GENERAL,MAILBOX,RESIDENTIAL BUILDING,11206,982 MYRTLE AVENUE,MYRTLE AVENUE,THROOP AVENUE,MARCUS GARVEY BOULEVARD,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,03 BROOKLYN,BROOKLYN,1000298,192920,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69618305626704,-73.94212696732848,"(40.69618305626704, -73.94212696732848)"
4798,4798,4798,29639217,2015-01-05,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10452,50 EAST 172 STREET,EAST 172 STREET,TOWNSEND AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,,Open,,01/05/2015 12:00:00 AM,04 BRONX,BRONX,1007720,246017,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.841903839077396,-73.91517600632936,"(40.841903839077396, -73.91517600632936)"
4799,4799,4799,29639251,2015-01-05,,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10462,710 SAGAMORE STREET,SAGAMORE STREET,CRUGER AVENUE,HUNT AVENUE,,,ADDRESS,BRONX,,,Open,,01/05/2015 12:00:00 AM,11 BRONX,BRONX,1021206,248465,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.848576731400144,-73.8664222110696,"(40.848576731400144, -73.8664222110696)"
4800,4800,4800,29639267,2015-01-05,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11354,148-09 NORTHERN BOULEVARD,NORTHERN BOULEVARD,147 STREET,149 STREET,,,ADDRESS,Flushing,,,Open,,01/05/2015 12:00:00 AM,07 QUEENS,QUEENS,1034731,218155,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76531737073359,-73.81776401908981,"(40.76531737073359, -73.81776401908981)"
4801,4801,4801,29639288,2015-01-05,01/05/2015 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11385,66-91 FOREST AVENUE,FOREST AVENUE,PUTNAM AVENUE,PUTNAM AVENUE,,,ADDRESS,Ridgewood,,,Closed,,01/05/2015 12:00:00 AM,05 QUEENS,QUEENS,1011421,196111,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70491443907359,-73.90200184797907,"(40.70491443907359, -73.90200184797907)"
4802,4802,4802,29639306,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11229,3280 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE S,AVENUE T,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,15 BROOKLYN,BROOKLYN,1000190,159375,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.604109540488786,-73.94259571689695,"(40.604109540488786, -73.94259571689695)"
4803,4803,4803,29639307,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11103,25-45 44 STREET,44 STREET,25 AVENUE,28 AVENUE,,,ADDRESS,Astoria,,,Open,,01/05/2015 12:00:00 AM,01 QUEENS,QUEENS,1009509,218379,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.766040234347564,-73.90881428432313,"(40.766040234347564, -73.90881428432313)"
4804,4804,4804,29639311,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11218,483 OCEAN PARKWAY,OCEAN PARKWAY,CORTELYOU ROAD,DITMAS AVENUE,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,12 BROOKLYN,BROOKLYN,991784,171292,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.636830354384635,-73.97285471098033,"(40.636830354384635, -73.97285471098033)"
4805,4805,4805,29639339,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10463,3030 HEATH AVENUE,HEATH AVENUE,ALBANY CRESCENT,SUMMIT PLACE,,,ADDRESS,BRONX,,,Open,,01/05/2015 12:00:00 AM,08 BRONX,BRONX,1011233,258738,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.876809105151196,-73.90242831254987,"(40.876809105151196, -73.90242831254987)"
4806,4806,4806,29639353,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10301,217 BENZIGER AVENUE,BENZIGER AVENUE,BISMARK AVENUE,JERSEY STREET,,,ADDRESS,STATEN ISLAND,,,Open,,01/05/2015 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,960525,172254,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.639442268055554,-74.0854854370026,"(40.639442268055554, -74.0854854370026)"
4807,4807,4807,29639357,2015-01-05,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11223,2662 WEST STREET,WEST STREET,NIXON COURT,BELT PARKWAY,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,13 BROOKLYN,BROOKLYN,992825,152307,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58471949051654,-73.96912805616167,"(40.58471949051654, -73.96912805616167)"
